0	0	0
0.00015708	0.00015708	0.00015708
0.000314159	0.000314159	0.000314159
0.000471239	0.000471239	0.000471239
0.000628319	0.000628319	0.000628319
0.000785398	0.000785398	0.000785398
0.000942478	0.000942478	0.000942478
0.00109956	0.00109956	0.00109956
0.00125664	0.00125664	0.00125664
0.00141372	0.00141372	0.00141372
0.0015708	0.0015708	0.0015708
0.00172788	0.00172788	0.00172788
0.00188496	0.00188496	0.00188496
0.00204204	0.00204204	0.00204204
0.00219912	0.00219912	0.00219912
0.0023562	0.0023562	0.0023562
0.00251328	0.00251328	0.00251328
0.00267036	0.00267036	0.00267036
0.00282744	0.00282744	0.00282744
0.00298452	0.00298452	0.00298452
0.0031416	0.0031416	0.0031416
0.00329868	0.00329868	0.00329868
0.00345576	0.00345577	0.00345577
0.00361285	0.00361285	0.00361285
0.00376993	0.00376993	0.00376993
0.00392701	0.00392701	0.00392701
0.00408409	0.00408409	0.00408409
0.00424117	0.00424118	0.00424118
0.00439826	0.00439826	0.00439826
0.00455534	0.00455534	0.00455534
0.00471242	0.00471242	0.00471242
0.00486951	0.00486951	0.00486951
0.00502659	0.00502659	0.00502659
0.00518367	0.00518367	0.00518367
0.00534076	0.00534076	0.00534076
0.00549784	0.00549784	0.00549784
0.00565492	0.00565493	0.00565493
0.00581201	0.00581201	0.00581201
0.00596909	0.0059691	0.0059691
0.00612618	0.00612618	0.00612618
0.00628326	0.00628327	0.00628327
0.00644035	0.00644035	0.00644035
0.00659744	0.00659744	0.00659744
0.00675452	0.00675453	0.00675453
0.00691161	0.00691161	0.00691161
0.0070687	0.0070687	0.0070687
0.00722578	0.00722579	0.00722579
0.00738287	0.00738288	0.00738288
0.00753996	0.00753997	0.00753997
0.00769705	0.00769705	0.00769705
0.00785414	0.00785414	0.00785414
0.00801123	0.00801123	0.00801123
0.00816832	0.00816832	0.00816832
0.00832541	0.00832541	0.00832541
0.0084825	0.0084825	0.0084825
0.00863959	0.00863959	0.00863959
0.00879668	0.00879669	0.00879669
0.00895377	0.00895378	0.00895378
0.00911086	0.00911087	0.00911087
0.00926796	0.00926796	0.00926796
0.00942505	0.00942506	0.00942506
0.00958214	0.00958215	0.00958215
0.00973924	0.00973925	0.00973925
0.00989633	0.00989634	0.00989634
0.0100534	0.0100534	0.0100534
0.0102105	0.0102105	0.0102105
0.0103676	0.0103676	0.0103676
0.0105247	0.0105247	0.0105247
0.0106818	0.0106818	0.0106818
0.0108389	0.0108389	0.0108389
0.010996	0.010996	0.010996
0.0111531	0.0111531	0.0111531
0.0113102	0.0113102	0.0113102
0.0114673	0.0114673	0.0114673
0.0116244	0.0116244	0.0116244
0.0117815	0.0117815	0.0117815
0.0119386	0.0119386	0.0119386
0.0120957	0.0120957	0.0120957
0.0122528	0.0122528	0.0122528
0.0124099	0.0124099	0.0124099
0.012567	0.012567	0.012567
0.0127241	0.0127241	0.0127241
0.0128812	0.0128812	0.0128812
0.0130383	0.0130383	0.0130383
0.0131954	0.0131955	0.0131955
0.0133525	0.0133526	0.0133526
0.0135097	0.0135097	0.0135097
0.0136668	0.0136668	0.0136668
0.0138239	0.0138239	0.0138239
0.013981	0.013981	0.013981
0.0141381	0.0141381	0.0141381
0.0142952	0.0142952	0.0142952
0.0144523	0.0144523	0.0144523
0.0146094	0.0146094	0.0146094
0.0147665	0.0147666	0.0147666
0.0149237	0.0149237	0.0149237
0.0150808	0.0150808	0.0150808
0.0152379	0.0152379	0.0152379
0.015395	0.015395	0.015395
0.0155521	0.0155521	0.0155521
0.0157092	0.0157093	0.0157093
0.0158664	0.0158664	0.0158664
0.0160235	0.0160235	0.0160235
0.0161806	0.0161806	0.0161806
0.0163377	0.0163377	0.0163377
0.0164948	0.0164949	0.0164949
0.016652	0.016652	0.016652
0.0168091	0.0168091	0.0168091
0.0169662	0.0169662	0.0169662
0.0171233	0.0171234	0.0171234
0.0172805	0.0172805	0.0172805
0.0174376	0.0174376	0.0174376
0.0175947	0.0175947	0.0175947
0.0177518	0.0177519	0.0177519
0.017909	0.017909	0.017909
0.0180661	0.0180661	0.0180661
0.0182232	0.0182233	0.0182233
0.0183804	0.0183804	0.0183804
0.0185375	0.0185375	0.0185375
0.0186946	0.0186947	0.0186947
0.0188518	0.0188518	0.0188518
0.0190089	0.0190089	0.0190089
0.019166	0.0191661	0.0191661
0.0193232	0.0193232	0.0193232
0.0194803	0.0194803	0.0194803
0.0196374	0.0196375	0.0196375
0.0197946	0.0197946	0.0197946
0.0199517	0.0199518	0.0199518
0.0201089	0.0201089	0.0201089
0.020266	0.020266	0.020266
0.0204232	0.0204232	0.0204232
0.0205803	0.0205803	0.0205803
0.0207374	0.0207375	0.0207375
0.0208946	0.0208946	0.0208946
0.0210517	0.0210518	0.0210518
0.0212089	0.0212089	0.0212089
0.021366	0.0213661	0.0213661
0.0215232	0.0215232	0.0215232
0.0216803	0.0216804	0.0216804
0.0218375	0.0218375	0.0218375
0.0219947	0.0219947	0.0219947
0.0221518	0.0221519	0.0221519
0.022309	0.022309	0.022309
0.0224661	0.0224662	0.0224662
0.0226233	0.0226233	0.0226233
0.0227804	0.0227805	0.0227805
0.0229376	0.0229376	0.0229376
0.0230948	0.0230948	0.0230948
0.0232519	0.023252	0.023252
0.0234091	0.0234091	0.0234091
0.0235663	0.0235663	0.0235663
0.0237234	0.0237235	0.0237235
0.0238806	0.0238806	0.0238806
0.0240378	0.0240378	0.0240378
0.0241949	0.024195	0.024195
0.0243521	0.0243522	0.0243522
0.0245093	0.0245093	0.0245093
0.0246665	0.0246665	0.0246665
0.0248236	0.0248237	0.0248237
0.0249808	0.0249809	0.0249809
0.025138	0.025138	0.025138
0.0252952	0.0252952	0.0252952
0.0254523	0.0254524	0.0254524
0.0256095	0.0256096	0.0256096
0.0257667	0.0257668	0.0257668
0.0259239	0.0259239	0.0259239
0.0260811	0.0260811	0.0260811
0.0262383	0.0262383	0.0262383
0.0263955	0.0263955	0.0263955
0.0265526	0.0265527	0.0265527
0.0267098	0.0267099	0.0267099
0.026867	0.0268671	0.0268671
0.0270242	0.0270243	0.0270243
0.0271814	0.0271815	0.0271815
0.0273386	0.0273387	0.0273387
0.0274958	0.0274959	0.0274959
0.027653	0.0276531	0.0276531
0.0278102	0.0278103	0.0278103
0.0279674	0.0279675	0.0279675
0.0281246	0.0281247	0.0281247
0.0282818	0.0282819	0.0282819
0.028439	0.0284391	0.0284391
0.0285962	0.0285963	0.0285963
0.0287534	0.0287535	0.0287535
0.0289106	0.0289107	0.0289107
0.0290678	0.0290679	0.0290679
0.0292251	0.0292251	0.0292251
0.0293823	0.0293823	0.0293823
0.0295395	0.0295396	0.0295396
0.0296967	0.0296968	0.0296968
0.0298539	0.029854	0.029854
0.0300111	0.0300112	0.0300112
0.0301684	0.0301684	0.0301684
0.0303256	0.0303257	0.0303257
0.0304828	0.0304829	0.0304829
0.03064	0.0306401	0.0306401
0.0307973	0.0307973	0.0307973
0.0309545	0.0309546	0.0309546
0.0311117	0.0311118	0.0311118
0.031269	0.031269	0.031269
0.0314262	0.0314263	0.0314263
0.0315834	0.0315835	0.0315835
0.0317407	0.0317407	0.0317407
0.0318979	0.031898	0.031898
0.0320551	0.0320552	0.0320552
0.0322124	0.0322125	0.0322125
0.0323696	0.0323697	0.0323697
0.0325269	0.0325269	0.0325269
0.0326841	0.0326842	0.0326842
0.0328414	0.0328414	0.0328414
0.0329986	0.0329987	0.0329987
0.0331559	0.0331559	0.0331559
0.0333131	0.0333132	0.0333132
0.0334704	0.0334705	0.0334705
0.0336276	0.0336277	0.0336277
0.0337849	0.033785	0.033785
0.0339421	0.0339422	0.0339422
0.0340994	0.0340995	0.0340995
0.0342567	0.0342568	0.0342568
0.0344139	0.034414	0.034414
0.0345712	0.0345713	0.0345713
0.0347285	0.0347286	0.0347286
0.0348857	0.0348858	0.0348858
0.035043	0.0350431	0.0350431
0.0352003	0.0352004	0.0352004
0.0353575	0.0353576	0.0353576
0.0355148	0.0355149	0.0355149
0.0356721	0.0356722	0.0356722
0.0358294	0.0358295	0.0358295
0.0359867	0.0359868	0.0359868
0.0361439	0.036144	0.036144
0.0363012	0.0363013	0.0363013
0.0364585	0.0364586	0.0364586
0.0366158	0.0366159	0.0366159
0.0367731	0.0367732	0.0367732
0.0369304	0.0369305	0.0369305
0.0370877	0.0370878	0.0370878
0.037245	0.0372451	0.0372451
0.0374023	0.0374024	0.0374024
0.0375596	0.0375597	0.0375597
0.0377169	0.037717	0.037717
0.0378742	0.0378743	0.0378743
0.0380315	0.0380316	0.0380316
0.0381888	0.0381889	0.0381889
0.0383461	0.0383462	0.0383462
0.0385034	0.0385035	0.0385035
0.0386607	0.0386608	0.0386608
0.038818	0.0388181	0.0388181
0.0389753	0.0389755	0.0389755
0.0391327	0.0391328	0.0391328
0.03929	0.0392901	0.0392901
0.0394473	0.0394474	0.0394474
0.0396046	0.0396048	0.0396048
0.039762	0.0397621	0.0397621
0.0399193	0.0399194	0.0399194
0.0400766	0.0400767	0.0400767
0.0402339	0.0402341	0.0402341
0.0403913	0.0403914	0.0403914
0.0405486	0.0405487	0.0405487
0.040706	0.0407061	0.0407061
0.0408633	0.0408634	0.0408634
0.0410206	0.0410208	0.0410208
0.041178	0.0411781	0.0411781
0.0413353	0.0413355	0.0413355
0.0414927	0.0414928	0.0414928
0.04165	0.0416502	0.0416502
0.0418074	0.0418075	0.0418075
0.0419647	0.0419649	0.0419649
0.0421221	0.0421222	0.0421222
0.0422794	0.0422796	0.0422796
0.0424368	0.0424369	0.0424369
0.0425942	0.0425943	0.0425943
0.0427515	0.0427517	0.0427517
0.0429089	0.042909	0.042909
0.0430663	0.0430664	0.0430664
0.0432236	0.0432238	0.0432238
0.043381	0.0433812	0.0433812
0.0435384	0.0435385	0.0435385
0.0436958	0.0436959	0.0436959
0.0438531	0.0438533	0.0438533
0.0440105	0.0440107	0.0440107
0.0441679	0.0441681	0.0441681
0.0443253	0.0443255	0.0443255
0.0444827	0.0444828	0.0444828
0.0446401	0.0446402	0.0446402
0.0447975	0.0447976	0.0447976
0.0449549	0.044955	0.044955
0.0451123	0.0451124	0.0451124
0.0452697	0.0452698	0.0452698
0.0454271	0.0454272	0.0454272
0.0455845	0.0455846	0.0455846
0.0457419	0.045742	0.045742
0.0458993	0.0458994	0.0458994
0.0460567	0.0460569	0.0460569
0.0462141	0.0462143	0.0462143
0.0463715	0.0463717	0.0463717
0.0465289	0.0465291	0.0465291
0.0466864	0.0466865	0.0466865
0.0468438	0.0468439	0.0468439
0.0470012	0.0470014	0.0470014
0.0471586	0.0471588	0.0471588
0.0473161	0.0473162	0.0473162
0.0474735	0.0474737	0.0474737
0.0476309	0.0476311	0.0476311
0.0477884	0.0477885	0.0477885
0.0479458	0.047946	0.047946
0.0481032	0.0481034	0.0481034
0.0482607	0.0482609	0.0482609
0.0484181	0.0484183	0.0484183
0.0485756	0.0485758	0.0485758
0.048733	0.0487332	0.0487332
0.0488905	0.0488907	0.0488907
